user.id,image,emotion,exists
302,Adriana_Perez_Navarro_0001.jpg,happiness,True
302,Adrianna_Zuzic_0001.jpg,neutral,True
302,Adrian_Annus_0001.jpg,neutral,True
302,Adrian_Fernandez_0001.jpg,neutral,True
302,Adrian_McPherson_0001.jpg,neutral,True
302,Adrian_McPherson_0002.jpg,neutral,True
302,Adrian_Murrell_0001.jpg,neutral,True
302,Adrian_Nastase_0001.jpg,neutral,True
302,Adrian_Nastase_0002.jpg,neutral,True
302,Adrien_Brody_0001.jpg,happiness,True
302,Adrien_Brody_0002.jpg,neutral,True
302,Adrien_Brody_0003.jpg,happiness,True
302,Adrien_Brody_0004.jpg,happiness,True
302,Adrien_Brody_0005.jpg,neutral,True
302,Adrien_Brody_0006.jpg,happiness,True
302,Adrien_Brody_0007.jpg,happiness,True
302,Adrien_Brody_0008.jpg,neutral,True
302,Adrien_Brody_0009.jpg,happiness,True
302,Adrien_Brody_0010.jpg,happiness,True
302,Adrien_Brody_0011.jpg,happiness,True
302,Adrien_Brody_0012.jpg,neutral,True
302,Afton_Smith_0001.jpg,happiness,True
302,Agbani_Darego_0001.jpg,neutral,True
302,Agnelo_Queiroz_0001.jpg,neutral,True
302,Agnes_Bruckner_0001.jpg,neutral,True
302,Ahmad_Jbarah_0001.jpg,neutral,True
302,Ahmad_Masood_0001.jpg,neutral,True
302,Ahmad_Masood_0002.jpg,neutral,True
302,Ahmed_Ahmed_0001.jpg,happiness,True
302,Ahmed_Chalabi_0001.jpg,neutral,True
302,Ahmed_Chalabi_0002.jpg,neutral,True
302,Ahmed_Chalabi_0003.jpg,neutral,True
302,Ahmed_Chalabi_0004.jpg,happiness,True
302,Ahmed_Chalabi_0005.jpg,neutral,True
302,Ahmed_Ghazi_0001.jpg,neutral,True
302,Ahmed_Ibrahim_Bilal_0001.jpg,neutral,True
302,Ahmed_Lopez_0001.jpg,neutral,True
302,Ahmed_Qureia_0001.jpg,happiness,True
302,Ahmet_Demir_0001.jpg,neutral,True
302,Ahmet_Necdet_Sezer_0001.jpg,neutral,True
302,Ahmet_Necdet_Sezer_0002.jpg,neutral,True
302,Aicha_El_Ouafi_0001.jpg,neutral,True
302,Aicha_El_Ouafi_0002.jpg,neutral,True
302,Aicha_El_Ouafi_0003.jpg,neutral,True
302,Aidan_Quinn_0001.jpg,neutral,True
302,Aileen_Riggin_Soule_0001.jpg,happiness,True
302,Ainsworth_Dyer_0001.jpg,neutral,True
302,Ain_Seppik_0001.jpg,neutral,True
302,Aishwarya_Rai_0001.jpg,happiness,True
302,Aitor_Gonzalez_0001.jpg,happiness,True
302,Aitor_Gonzalez_0002.jpg,happiness,True
302,Aiysha_Smith_0001.jpg,neutral,True
302,Ai_Sugiyama_0001.jpg,happiness,True
302,Ai_Sugiyama_0002.jpg,happiness,True
302,Ai_Sugiyama_0003.jpg,happiness,True
302,Ai_Sugiyama_0004.jpg,happiness,True
302,Ai_Sugiyama_0005.jpg,happiness,True
302,Ajit_Agarkar_0001.jpg,happiness,True
302,AJ_Cook_0001.jpg,happiness,True
302,AJ_Lamas_0001.jpg,happiness,True
302,Akbar_Al_Baker_0001.jpg,happiness,True
302,Akbar_Hashemi_Rafsanjani_0001.jpg,neutral,True
302,Akbar_Hashemi_Rafsanjani_0002.jpg,neutral,True
302,Akbar_Hashemi_Rafsanjani_0003.jpg,neutral,True
302,Akhmed_Zakayev_0001.jpg,neutral,True
302,Akhmed_Zakayev_0002.jpg,neutral,True
302,Akhmed_Zakayev_0003.jpg,neutral,True
302,Akiko_Morigami_0001.jpg,neutral,True
302,Akmal_Taher_0001.jpg,happiness,True
302,Alain_Cervantes_0001.jpg,sadness,True
302,Alain_Ducasse_0001.jpg,happiness,True
302,Alanis_Morissette_0001.jpg,happiness,True
302,Alanna_Ubach_0001.jpg,happiness,True
302,Alan_Ball_0001.jpg,happiness,True
302,Alan_Ball_0002.jpg,happiness,True
302,Alan_Dershowitz_0001.jpg,neutral,True
302,Alan_Dreher_0001.jpg,neutral,True
302,Alan_Greenspan_0002.jpg,happiness,True
302,Alan_Greenspan_0003.jpg,surprise,True
302,Alan_Greenspan_0004.jpg,neutral,True
302,Alan_Greenspan_0005.jpg,neutral,True
302,Alan_Greer_0001.jpg,neutral,True
302,Alan_Jackson_0001.jpg,happiness,True
302,Alan_Mulally_0001.jpg,neutral,True
302,Alan_Mulally_0002.jpg,happiness,True
302,Alan_Stonecipher_0001.jpg,neutral,True
302,Alan_Tang_Kwong-wing_0001.jpg,neutral,True
302,Alan_Trammell_0001.jpg,happiness,True
302,Alan_Zemaitis_0001.jpg,neutral,True
302,Alastair_Campbell_0001.jpg,neutral,True
302,Alastair_Campbell_0002.jpg,neutral,True
302,Alastair_Campbell_0003.jpg,neutral,True
302,Alastair_Campbell_0004.jpg,neutral,True
302,Alastair_Campbell_0005.jpg,neutral,True
302,Alastair_Johnston_0001.jpg,happiness,True
302,Albaro_Recoba_0001.jpg,neutral,True
302,Alberta_Lee_0001.jpg,happiness,True
302,Alberto_Acosta_0001.jpg,neutral,True
302,Alberto_Fujimori_0001.jpg,happiness,True
302,Alberto_Fujimori_0002.jpg,neutral,True
302,Alberto_Gonzales_0001.jpg,neutral,True
302,Alberto_Ruiz_Gallardon_0001.jpg,neutral,True
302,Alberto_Ruiz_Gallardon_0002.jpg,happiness,True
302,Alberto_Sordi_0001.jpg,happiness,True
302,Albert_Brooks_0001.jpg,happiness,True
302,Albert_Costa_0001.jpg,neutral,True
302,Albert_Costa_0002.jpg,neutral,True
302,Albert_Costa_0003.jpg,neutral,True
302,Albert_Costa_0004.jpg,neutral,True
302,Albert_Costa_0005.jpg,neutral,True
302,Albert_Costa_0006.jpg,neutral,True
302,Albert_Montanes_0001.jpg,neutral,True
302,Albert_Pujols_0001.jpg,happiness,True
302,Albrecht_Mentz_0001.jpg,neutral,True
302,Albrecht_Mentz_0002.jpg,neutral,True
302,Aldo_Paredes_0001.jpg,happiness,True
302,Aldo_Paredes_0002.jpg,happiness,True
302,Alecos_Markides_0001.jpg,neutral,True
302,Alec_Baldwin_0001.jpg,happiness,True
302,Alec_Baldwin_0002.jpg,happiness,True
302,Alec_Baldwin_0003.jpg,neutral,True
302,Alec_Baldwin_0004.jpg,neutral,True
302,Alejandro_Atchugarry_0001.jpg,neutral,True
302,Alejandro_Atchugarry_0002.jpg,neutral,True
302,Alejandro_Avila_0001.jpg,neutral,True
302,Alejandro_Avila_0002.jpg,neutral,True
302,Alejandro_Avila_0003.jpg,neutral,True
302,Alejandro_Fernandez_0001.jpg,happiness,True
302,Alejandro_Gonzalez_Inarritu_0001.jpg,happiness,True
302,Alejandro_Lembo_0001.jpg,happiness,True
302,Alejandro_Lerner_0001.jpg,neutral,True
302,Alejandro_Lopez_0001.jpg,happiness,True
302,Alejandro_Toledo_0001.jpg,neutral,True
302,Alejandro_Toledo_0002.jpg,neutral,True
302,Alejandro_Toledo_0003.jpg,neutral,True
302,Alejandro_Toledo_0004.jpg,anger,True
302,Alejandro_Toledo_0005.jpg,neutral,True
302,Alejandro_Toledo_0006.jpg,neutral,True
302,Alejandro_Toledo_0007.jpg,happiness,True
302,Alejandro_Toledo_0008.jpg,neutral,True
302,Alejandro_Toledo_0009.jpg,happiness,True
302,Alejandro_Toledo_0010.jpg,neutral,True
302,Alejandro_Toledo_0011.jpg,neutral,True
302,Alejandro_Toledo_0012.jpg,happiness,True
302,Alejandro_Toledo_0013.jpg,happiness,True
302,Alejandro_Toledo_0014.jpg,neutral,True
302,Alejandro_Toledo_0015.jpg,happiness,True
302,Alejandro_Toledo_0016.jpg,neutral,True
302,Alejandro_Toledo_0017.jpg,happiness,True
302,Alejandro_Toledo_0018.jpg,happiness,True
302,Alejandro_Toledo_0019.jpg,neutral,True
302,Alejandro_Toledo_0020.jpg,neutral,True
302,Alejandro_Toledo_0021.jpg,happiness,True
302,Alejandro_Toledo_0022.jpg,neutral,True
302,Alejandro_Toledo_0023.jpg,neutral,True
302,Alejandro_Toledo_0024.jpg,happiness,True
302,Alejandro_Toledo_0025.jpg,neutral,True
302,Alejandro_Toledo_0026.jpg,happiness,True
302,Alejandro_Toledo_0027.jpg,happiness,True
302,Alejandro_Toledo_0028.jpg,neutral,True
302,Alejandro_Toledo_0029.jpg,neutral,True
302,Alejandro_Toledo_0030.jpg,neutral,True
302,Alejandro_Toledo_0031.jpg,happiness,True
302,Alejandro_Toledo_0032.jpg,happiness,True
302,Alejandro_Toledo_0033.jpg,neutral,True
302,Alejandro_Toledo_0035.jpg,happiness,True
302,Alejandro_Toledo_0036.jpg,neutral,True
302,Alejandro_Toledo_0037.jpg,neutral,True
302,Alejandro_Toledo_0038.jpg,neutral,True
302,Aleksander_Kwasniewski_0001.jpg,happiness,True
302,Aleksander_Kwasniewski_0002.jpg,happiness,True
302,Aleksander_Kwasniewski_0003.jpg,neutral,True
302,Aleksander_Kwasniewski_0004.jpg,neutral,True
302,Aleksander_Voloshin_0001.jpg,happiness,True
302,Alek_Wek_0001.jpg,happiness,True
302,Alessandra_Cerna_0001.jpg,sadness,True
302,Alessandro_Nesta_0001.jpg,happiness,True
302,Alexander_Downer_0001.jpg,happiness,True
302,Alexander_Downer_0002.jpg,neutral,True
302,Alexander_Downer_0003.jpg,happiness,True
302,Alexander_Downer_0004.jpg,happiness,True
302,Alexander_Losyukov_0001.jpg,neutral,True
302,Alexander_Losyukov_0002.jpg,neutral,True
302,Alexander_Losyukov_0003.jpg,sadness,True
302,Alexander_Losyukov_0004.jpg,neutral,True
302,Alexander_Lukashenko_0001.jpg,anger,True
302,Alexander_Payne_0001.jpg,neutral,True
302,Alexander_Rumyantsev_0001.jpg,neutral,True
302,Alexander_Rumyantsev_0002.jpg,neutral,True
302,Alexandra_Jackson_0001.jpg,neutral,True
302,Alexandra_Pelosi_0001.jpg,happiness,True
302,Alexandra_Rozovskaya_0001.jpg,neutral,True
302,Alexandra_Spann_0001.jpg,happiness,True
302,Alexandra_Stevenson_0001.jpg,happiness,True
302,Alexandra_Stevenson_0002.jpg,neutral,True
302,Alexandra_Stevenson_0003.jpg,happiness,True
302,Alexandra_Vodjanikova_0001.jpg,neutral,True
302,Alexandra_Vodjanikova_0002.jpg,happiness,True
302,Alexandre_Daigle_0001.jpg,happiness,True
302,Alexandre_Despatie_0001.jpg,happiness,True
302,Alexandre_Vinokourov_0001.jpg,neutral,True
302,Alexa_Loren_0001.jpg,neutral,True
302,Alexa_Vega_0001.jpg,neutral,True
302,Alexis_Bledel_0001.jpg,happiness,True
302,Alexis_Dennisoff_0001.jpg,happiness,True
302,Alex_Barros_0001.jpg,happiness,True
302,Alex_Barros_0002.jpg,happiness,True
302,Alex_Cabrera_0001.jpg,neutral,True
302,Alex_Cejka_0001.jpg,happiness,True
302,Alex_Corretja_0001.jpg,neutral,True
302,Alex_Ferguson_0001.jpg,happiness,True
302,Alex_Gonzalez_0001.jpg,neutral,True
302,Alex_Holmes_0001.jpg,happiness,True
302,Alex_King_0001.jpg,neutral,True
302,Alex_Penelas_0001.jpg,neutral,True
302,Alex_Penelas_0002.jpg,neutral,True
302,Alex_Popov_0001.jpg,neutral,True
302,Alex_Sink_0001.jpg,happiness,True
302,Alex_Sink_0002.jpg,happiness,True
302,Alex_Sink_0003.jpg,neutral,True
302,Alex_Wallau_0001.jpg,happiness,True
302,Alex_Zanardi_0001.jpg,happiness,True
302,Alfonso_Cuaron_0001.jpg,neutral,True
302,Alfonso_Portillo_0001.jpg,neutral,True
302,Alfonso_Soriano_0001.jpg,happiness,True
302,Alfredo_di_Stefano_0001.jpg,neutral,True
302,Alfredo_Moreno_0001.jpg,happiness,True
302,Alfredo_Pena_0001.jpg,neutral,True
302,Alfred_Ford_0001.jpg,neutral,True
302,Alfred_Sant_0001.jpg,neutral,True
302,Alice_Fisher_0001.jpg,neutral,True
302,Alice_Fisher_0002.jpg,neutral,True
302,Alicia_Hollowell_0001.jpg,anger,True
302,Alicia_Keys_0001.jpg,happiness,True
302,Alicia_Molik_0001.jpg,neutral,True
302,Alicia_Silverstone_0001.jpg,happiness,True
302,Alicia_Silverstone_0002.jpg,happiness,True
302,Alicia_Witt_0001.jpg,happiness,True
302,Alimzhan_Tokhtakhounov_0001.jpg,neutral,True
302,Alimzhan_Tokhtakhounov_0002.jpg,neutral,True
302,Alina_Kabaeva_0001.jpg,happiness,True
302,Aline_Chretien_0001.jpg,happiness,True
302,Alisha_Richman_0001.jpg,neutral,True
302,Alison_Krauss_0001.jpg,happiness,True
302,Alison_Lohman_0001.jpg,happiness,True
302,Alison_Lohman_0002.jpg,neutral,True
302,Alistair_MacDonald_0001.jpg,happiness,True
302,Ali_Abbas_0002.jpg,neutral,True
302,Ali_Abdullah_Saleh_0001.jpg,neutral,True
302,Ali_Adbul_Karim_Madani_0001.jpg,happiness,True
302,Ali_Ahmeti_0001.jpg,neutral,True
302,Ali_Bin_Hussein_0001.jpg,neutral,True
302,Ali_Fallahian_0001.jpg,neutral,True
302,Ali_Hammoud_0001.jpg,happiness,True
302,Ali_Khamenei_0001.jpg,happiness,True
302,Ali_Khamenei_0002.jpg,happiness,True
302,Ali_Khamenei_0003.jpg,happiness,True
302,Ali_Mohammed_Maher_0001.jpg,neutral,True
302,Ali_Naimi_0001.jpg,neutral,True
302,Ali_Naimi_0002.jpg,neutral,True
302,Ali_Naimi_0003.jpg,neutral,True
302,Ali_Naimi_0004.jpg,neutral,True
302,Ali_Naimi_0005.jpg,neutral,True
302,Ali_Naimi_0006.jpg,neutral,True
302,Ali_Naimi_0007.jpg,neutral,True
302,Allan_Kemakeza_0001.jpg,happiness,True
302,Allan_Wagner_0001.jpg,neutral,True
302,Allen_Iverson_0001.jpg,surprise,True
302,Allen_Iverson_0002.jpg,neutral,True
302,Allen_Rock_0001.jpg,neutral,True
302,Allison_Janney_0001.jpg,surprise,True
302,Allison_Janney_0002.jpg,happiness,True
302,Allison_Searing_0001.jpg,neutral,True
302,Allyson_Felix_0001.jpg,neutral,True
302,Allyson_Felix_0002.jpg,neutral,True
302,Allyson_Felix_0003.jpg,happiness,True
302,Allyson_Felix_0004.jpg,neutral,True
302,Allyson_Felix_0005.jpg,neutral,True
302,Ally_Sheedy_0001.jpg,happiness,True
302,Almeida_Baptista_0001.jpg,neutral,True
302,Alonzo_Mourning_0001.jpg,neutral,True
302,Alvaro_Noboa_0001.jpg,happiness,True
302,Alvaro_Noboa_0002.jpg,anger,True
302,Alvaro_Noboa_0003.jpg,happiness,True
302,Alvaro_Silva_Calderon_0001.jpg,surprise,True
302,Alvaro_Silva_Calderon_0002.jpg,happiness,True
302,Alvaro_Silva_Calderon_0003.jpg,neutral,True
302,Alvaro_Silva_Calderon_0004.jpg,neutral,True
302,Alvaro_Uribe_0001.jpg,surprise,True
302,Alvaro_Uribe_0002.jpg,neutral,True
302,Alvaro_Uribe_0003.jpg,neutral,True
302,Alvaro_Uribe_0004.jpg,neutral,True
302,Alvaro_Uribe_0005.jpg,happiness,True
302,Alvaro_Uribe_0006.jpg,neutral,True
302,Alvaro_Uribe_0007.jpg,neutral,True
302,Alvaro_Uribe_0008.jpg,neutral,True
302,Alvaro_Uribe_0009.jpg,neutral,True
302,Alvaro_Uribe_0010.jpg,neutral,True
302,Alvaro_Uribe_0011.jpg,neutral,True
302,Alvaro_Uribe_0012.jpg,neutral,True
302,Alvaro_Uribe_0013.jpg,neutral,True
302,Alvaro_Uribe_0014.jpg,surprise,True
302,Alvaro_Uribe_0015.jpg,neutral,True
302,Alvaro_Uribe_0017.jpg,neutral,True
302,Alvaro_Uribe_0018.jpg,neutral,True
302,Alvaro_Uribe_0019.jpg,neutral,True
302,Alvaro_Uribe_0020.jpg,happiness,True
302,Alvaro_Uribe_0021.jpg,neutral,True
302,Alvaro_Uribe_0022.jpg,happiness,True
302,Alvaro_Uribe_0023.jpg,neutral,True
302,Alvaro_Uribe_0024.jpg,neutral,True
302,Alvaro_Uribe_0025.jpg,neutral,True
302,Alvaro_Uribe_0026.jpg,neutral,True
302,Alvaro_Uribe_0027.jpg,neutral,True
302,Alvaro_Uribe_0028.jpg,neutral,True
302,Alvaro_Uribe_0029.jpg,neutral,True
302,Alvaro_Uribe_0030.jpg,neutral,True
302,Alvaro_Uribe_0031.jpg,happiness,True
302,Alvaro_Uribe_0032.jpg,happiness,True
302,Alvaro_Uribe_0033.jpg,neutral,True
302,Alvaro_Uribe_0034.jpg,neutral,True
302,Alvaro_Uribe_0035.jpg,neutral,True
302,Alyse_Beaupre_0001.jpg,happiness,True
302,Alyson_Hannigan_0001.jpg,happiness,True
302,Aly_Wagner_0001.jpg,happiness,True
302,Al_Cardenas_0001.jpg,neutral,True
302,Al_Davis_0001.jpg,happiness,True
302,Al_Davis_0002.jpg,neutral,True
302,Al_Gore_0001.jpg,neutral,True
302,Al_Gore_0002.jpg,anger,True
302,Al_Gore_0003.jpg,neutral,True
302,Al_Gore_0004.jpg,neutral,True
302,Al_Gore_0005.jpg,neutral,True
302,Al_Gore_0006.jpg,neutral,True
302,Al_Gore_0007.jpg,happiness,True
302,Al_Gore_0008.jpg,neutral,True
302,Al_Leiter_0001.jpg,happiness,True
302,Al_Pacino_0001.jpg,neutral,True
302,Al_Pacino_0002.jpg,neutral,True
302,Al_Pacino_0003.jpg,happiness,True
302,Al_Sharpton_0001.jpg,neutral,True
302,Al_Sharpton_0002.jpg,neutral,True
302,Al_Sharpton_0003.jpg,neutral,True
302,Al_Sharpton_0004.jpg,neutral,True
302,Al_Sharpton_0005.jpg,surprise,True
302,Al_Sharpton_0006.jpg,neutral,True
302,Al_Sharpton_0007.jpg,neutral,True
302,Amanda_Beard_0001.jpg,happiness,True
302,Amanda_Beard_0002.jpg,happiness,True
302,Amanda_Bynes_0001.jpg,happiness,True
302,Amanda_Bynes_0002.jpg,happiness,True
302,Amanda_Bynes_0003.jpg,neutral,True
302,Amanda_Bynes_0004.jpg,neutral,True
302,Amanda_Coetzer_0001.jpg,sadness,True
302,Amanda_Coetzer_0002.jpg,neutral,True
302,Amanda_Marsh_0001.jpg,happiness,True
302,Amanda_Plumer_0001.jpg,happiness,True
302,Amber_Frey_0001.jpg,sadness,True
302,Amber_Tamblyn_0001.jpg,neutral,True
302,Amber_Tamblyn_0002.jpg,happiness,True
302,Ambrose_Lee_0001.jpg,neutral,True
302,Amelia_Vega_0001.jpg,happiness,True
302,Amelia_Vega_0002.jpg,happiness,True
302,Amelia_Vega_0003.jpg,happiness,True
302,Amelia_Vega_0004.jpg,happiness,True
302,Amelia_Vega_0005.jpg,happiness,True
302,Amelia_Vega_0006.jpg,happiness,True
302,Amelia_Vega_0007.jpg,happiness,True
302,Amelie_Mauresmo_0001.jpg,neutral,True
302,Amelie_Mauresmo_0002.jpg,surprise,True
302,Amelie_Mauresmo_0003.jpg,neutral,True
302,Amelie_Mauresmo_0004.jpg,neutral,True
302,Amelie_Mauresmo_0005.jpg,surprise,True
302,Amelie_Mauresmo_0006.jpg,neutral,True
302,Amelie_Mauresmo_0007.jpg,neutral,True
302,Amelie_Mauresmo_0008.jpg,neutral,True
302,Amelie_Mauresmo_0009.jpg,surprise,True
302,Amelie_Mauresmo_0010.jpg,happiness,True
302,Amelie_Mauresmo_0011.jpg,neutral,True
302,Amelie_Mauresmo_0012.jpg,happiness,True
302,Amelie_Mauresmo_0013.jpg,neutral,True
302,Amelie_Mauresmo_0014.jpg,surprise,True
302,Amelie_Mauresmo_0015.jpg,neutral,True
302,Amelie_Mauresmo_0016.jpg,neutral,True
302,Amelie_Mauresmo_0017.jpg,neutral,True
302,Amelie_Mauresmo_0018.jpg,neutral,True
302,Amelie_Mauresmo_0019.jpg,neutral,True
302,Amelie_Mauresmo_0020.jpg,neutral,True
302,Amelie_Mauresmo_0021.jpg,neutral,True
302,Amer_al-Saadi_0001.jpg,neutral,True
302,Amer_al-Saadi_0002.jpg,neutral,True
302,Amer_al-Saadi_0003.jpg,neutral,True
302,Amer_al-Saadi_0004.jpg,neutral,True
302,Amporn_Falise_0001.jpg,neutral,True
302,Amram_Mitzna_0001.jpg,neutral,True
302,Amram_Mitzna_0002.jpg,happiness,True
302,Amr_Moussa_0001.jpg,neutral,True
302,Amy_Cotton_0001.jpg,happiness,True
302,Amy_Gale_0001.jpg,sadness,True
302,Amy_Pascal_0001.jpg,happiness,True
302,Amy_Redford_0001.jpg,happiness,True
302,Amy_Smart_0001.jpg,happiness,True
302,Amy_Yasbeck_0001.jpg,happiness,True
302,Anastasia_Kelesidou_0001.jpg,neutral,True
302,Anastasia_Myskina_0001.jpg,anger,True
302,Anastasia_Myskina_0002.jpg,surprise,True
302,Anastasia_Myskina_0003.jpg,anger,True
302,Anatoliy_Kinakh_0001.jpg,neutral,True
302,Ana_Claudia_Talancon_0001.jpg,happiness,True
302,Ana_Guevara_0001.jpg,happiness,True
302,Ana_Guevara_0002.jpg,happiness,True
302,Ana_Guevara_0003.jpg,happiness,True
302,Ana_Guevara_0004.jpg,happiness,True
302,Ana_Guevara_0005.jpg,neutral,True
302,Ana_Guevara_0006.jpg,happiness,True
302,Ana_Guevara_0007.jpg,happiness,True
302,Ana_Isabel_Sanchez_0001.jpg,neutral,True
302,Ana_Palacio_0001.jpg,neutral,True
302,Ana_Palacio_0002.jpg,neutral,True
302,Ana_Palacio_0003.jpg,neutral,True
302,Ana_Palacio_0004.jpg,neutral,True
302,Ana_Palacio_0005.jpg,neutral,True
302,Ana_Palacio_0006.jpg,neutral,True
302,Ana_Palacio_0007.jpg,neutral,True
302,Ana_Palacio_0008.jpg,neutral,True
302,Ana_Paula_Gerard_0001.jpg,happiness,True
302,Ana_Sebastiao_0001.jpg,happiness,True
302,Anderson_Varejao_0001.jpg,happiness,True
302,Anders_Ebbeson_0001.jpg,happiness,True
302,Anders_Ebbeson_0002.jpg,happiness,True
302,Anders_Fogh_Rasmussen_0001.jpg,surprise,True
302,Anders_Fogh_Rasmussen_0002.jpg,happiness,True
302,Anders_Fogh_Rasmussen_0003.jpg,neutral,True
302,Anders_Fogh_Rasmussen_0004.jpg,happiness,True
302,Andreas_Vinciguerra_0001.jpg,surprise,True
302,Andrea_Bocelli_0001.jpg,neutral,True
302,Andrea_De_Cruz_0001.jpg,happiness,True
302,Andrea_Kiser_0001.jpg,neutral,True
302,Andrea_Yates_0001.jpg,neutral,True
302,Andrei_Konchalovsky_0001.jpg,happiness,True
302,Andrei_Mikhnevich_0001.jpg,happiness,True
302,Andrei_Mikhnevich_0002.jpg,neutral,True
302,Andrei_Nikolishin_0001.jpg,happiness,True
302,Andres_DAlessandro_0001.jpg,happiness,True
302,Andres_Manuel_Lopez_Obrador_0001.jpg,neutral,True
302,Andres_Pastrana_0001.jpg,neutral,True
302,Andrew_Bernard_0001.jpg,neutral,True
302,Andrew_Bunner_0001.jpg,neutral,True
302,Andrew_Bunner_0002.jpg,happiness,True
302,Andrew_Caldecott_0001.jpg,neutral,True
302,Andrew_Cuomo_0001.jpg,neutral,True
302,Andrew_Cuomo_0002.jpg,happiness,True
302,Andrew_Fastow_0001.jpg,neutral,True
302,Andrew_Firestone_0001.jpg,happiness,True
302,Andrew_Gilligan_0001.jpg,neutral,True
